doc_id,item,category,amount,price,discount
1E4A01E3CB83,Кондиционер для белья,Бытовая химия,2,209.12,0
1E4A01E3CB83,Весы кухонные,Мелкая бытовая техника,3,780.24,0
1E4A01E3CB83,Блендер погружной,Мелкая бытовая техника,1,2202.37,0
1E4A01E3CB83,Блендер погружной,Мелкая бытовая техника,3,2191.66,0
EDCA439FD696,Тостер,Мелкая бытовая техника,2,1486.02,0
EDCA439FD696,Комплект постельного белья,Текстиль,1,2402.01,0
330E8DEB2EFC,Скатерть,Текстиль,2,627.21,237.8
C27D6EC0C287,Комплект постельного белья,Текстиль,3,2554.76,0
1797534ACBE4,Форма для выпечки,Кухонная утварь,3,465.18,160.77
1797534ACBE4,Полотенце махровое,Текстиль,1,335.35,0
1797534ACBE4,Сковорода с антипригарным покрытием,Кухонная утварь,2,1851.25,0
1797534ACBE4,Сковорода с антипригарным покрытием,Кухонная утварь,3,1853.55,0
1797534ACBE4,Таблетки для посудомойки,Бытовая химия,3,818.15,0
40D7296958A3,Комплект постельного белья,Текстиль,1,2611.81,152.62
40D7296958A3,Средство для мытья посуды,Бытовая химия,2,148.92,47.46
D6456C4150CA,Весы кухонные,Мелкая бытовая техника,1,773.1,0
D6456C4150CA,Средство для чистки стекол,Бытовая химия,2,114.75,0
D6456C4150CA,Сковорода с антипригарным покрытием,Кухонная утварь,1,1876.53,188.21
D6456C4150CA,Полотенце махровое,Текстиль,1,336.45,0
605D3F6C8B9E,Форма для выпечки,Кухонная утварь,3,443.87,0
605D3F6C8B9E,Блендер погружной,Мелкая бытовая техника,1,2186.85,0
605D3F6C8B9E,Средство для чистки стекол,Бытовая химия,2,123.78,0
605D3F6C8B9E,Плед флисовый,Текстиль,3,939.57,170.3
605D3F6C8B9E,Средство для мытья посуды,Бытовая химия,1,157.06,25.53
